text,label,sentiment,clean_text
"I think Downey was perhaps inspired by French new-wave.<br /><br />Who wasn't?<br /><br />Unfortunately, what he ended up creating here was more along the lines of crackhead new-wave.<br /><br />A synapse is obviously a terrible thing to lose and Downey appears to have lost plenty. <br /><br />Just say no, indeed. In more ways than one. Including to watching this film.<br /><br />I couldn't bear it after a while and began fast forwarding through it. It would have been wiser to have just skipped it altogether.",0,negative,think downey perhaps inspired french newwavewho wasntunfortunately ended creating along line crackhead newwavea synapse obviously terrible thing lose downey appears lost plenty say indeed way one including watching filmi couldnt bear began fast forwarding would wiser skipped altogether
"This is one of the best horror / suspense films that Hollywood has made in years or maybe even decades.Even though in my opinion this movie was predictable in parts, it has everything that a good film in this genre should had CHILL, THRILLS, AND yes a lot of GORE!! HOUSE OF WAX SURE DELIVERS!!! In parts it was sort of far-fetched,the acting was not that great,but my overhaul rating for HOUSE OF WAX is an eight out of ten......if you enjoy being at the edge of your seats, this is just the right movie for you,I have to admit,it was sort of neat seeing the whole town made out of wax...... I myself enjoy these museums, but after seeing this film I will now look at them in a whole new different way!",1,positive,one best horror suspense film hollywood made year maybe even decadeseven though opinion movie predictable part everything good film genre chill thrill yes lot gore house wax sure delivers part sort farfetchedthe acting greatbut overhaul rating house wax eight tenif enjoy edge seat right movie youi admitit sort neat seeing whole town made wax enjoy museum seeing film look whole new different way
"If this movie as meant to discourage people from doing drugs, it fails. I was ready to start using them I got waiting for something to happen and nothing ever really did. This movie is neither horror or drama. It's just the paranoia of meth users. This movie may win an award for the using the ""F"" word so many times and so uselessly. It was not well stated, but I felt like they were making Meth to replace Meth they owed to someone. Hector just got worse and more paranoid as the movie went on and the girl just got more hopeless. The ending really made no sense. The movie made no sense unless it was just showing how annoying is is to be stuck in a house in the middle of nowhere with a meth-head. I relied on the other feedback when I decided to watch this movie and the rating on this movie should be a much lower average.",0,negative,movie meant discourage people drug fails ready start using got waiting something happen nothing ever really movie neither horror drama paranoia meth user movie may win award using word many time uselessly well stated felt like making meth replace meth owed someone hector got worse paranoid movie went girl got hopeless ending really made sense movie made sense unless showing annoying stuck house middle nowhere methhead relied feedback decided watch movie rating movie much lower average
"Now I've seen it all. Just when I thought it couldn't get any more pathetic and cheesy than ""Woodchipper Massacre,"" just when I thought dialogue and acting couldn't get worse than ""Nail Gun Massacre,"" just when I thought ""Don't Go In The Woods"" would retain its title as Lousiest Slasher Film Ever, along comes ""THE LAST SLUMBER PARTY!"" Somehow, this cheap, wretched manure manages to avoid lewdness, but it remains terrible! I couldn't believe my eyes--for once I can't complain about excessive (or in this case, any) nudity in a slasher film, but it still managed to make me crimson with embarrassment for renting it. Never before have I seen such horrible acting, dialect, direction, writing,....I could go on forever with this list! Here's a quick run-down:<br /><br />A mental patient somehow escapes from the loony bin, dresses up like a surgeon, somehow finds out where his doctor lives, and breaks in while the doctor's daughter is having friends over for the night. Then begins the most stupid killing spree (ripped off from other movies such as ""Slumber Party Massacre"" and Halloween"") this side of the universe. The characters have negative IQs, which suggests they are not human. Then again, I guess they are not, since they have the tendency to bleed Kool-Aid when they get cut, as the slasher likes to show use when he holds up his scapel to the camera in WAY too many scenes. It is only 80 minutes...how many times must we look at that scapel like that before it consumes the whole movie?...which I suppose wouldn't be all that bad of an idea in this case! There is one moment where I thought maybe, just maybe, the director would make it interesting (a second killer was added), but alas! It was not to be! And then to insult even further, there is a stupid super cop-out sub-ending and an even stupider final conclusion. That probably doesn't make a whole lot of sense, but I would hate to give away the dumbest few scenes in movie history to those two or three fools (like me) dumb enough to rent this sewage.<br /><br />I sure hope that, by writing this, I have saved 80 minutes of someone's life. I get on my hands and knees to beg anyone still thinking about renting this: PLEASE, PLEASE, PLEASE DON'T! This is a fan of the slasher genre talking; I know what is good for you! The only real victims in this rattlebrained, asinine nonsense are the poor morons that have sat through the whole toilet tank! Zanatos's score...since there is no negative point scale, I have to give it a 1, but a below-average 1 at that. Avoid it at all costs....please!!!!",0,negative,ive seen thought couldnt get pathetic cheesy woodchipper massacre thought dialogue acting couldnt get worse nail gun massacre thought dont wood would retain title lousiest slasher film ever along come last slumber party somehow cheap wretched manure manages avoid lewdness remains terrible couldnt believe eyesfor cant complain excessive case nudity slasher film still managed make crimson embarrassment renting never seen horrible acting dialect direction writingi could forever list here quick rundowna mental patient somehow escape loony bin dress like surgeon somehow find doctor life break doctor daughter friend night begin stupid killing spree ripped movie slumber party massacre halloween side universe character negative iq suggests human guess since tendency bleed koolaid get cut slasher like show use hold scapel camera way many scene minuteshow many time must look scapel like consumes whole moviewhich suppose wouldnt bad idea case one moment thought maybe maybe director would make interesting second killer added ala insult even stupid super copout subending even stupider final conclusion probably doesnt make whole lot sense would hate give away dumbest scene movie history two three fool like dumb enough rent sewagei sure hope writing saved minute someone life get hand knee beg anyone still thinking renting please please please dont fan slasher genre talking know good real victim rattlebrained asinine nonsense poor moron sat whole toilet tank zanatoss scoresince negative point scale give belowaverage avoid costsplease
"Well, the artyfartyrati of Cannes may have liked this film but not me I am afraid. If you like the type of film where shots linger for so long that you wonder whether the actor has fallen asleep or the cameraman gone for lunch then it may be for you. A large part of it is like this with short sojourns into the realm of unpleasantness. I did not find it shocking nor disturbing as some other reviewers have - simply a little distasteful and pointless. The only reason I did not give this one star is that the acting is commendable ans the film is fairly well shot. The plot, however, has little to recommend. A large part of the film just shows a grumpy woman teaching or listening to piano, which might appeal to some people. But lest you think this is harmless enough be prepared for some snatches of pornography and sexual violence just to wake you up with a bad taste in your mouth. Not recommended.",0,negative,well artyfartyrati cannes may liked film afraid like type film shot linger long wonder whether actor fallen asleep cameraman gone lunch may large part like short sojourn realm unpleasantness find shocking disturbing reviewer simply little distasteful pointless reason give one star acting commendable an film fairly well shot plot however little recommend large part film show grumpy woman teaching listening piano might appeal people lest think harmless enough prepared snatch pornography sexual violence wake bad taste mouth recommended
"Another FINE effort by America's most UNDERrated filmmaker. His knowledge on the subject of racism is STAGGERING, and IMPRESSES me on more than one level. Accusations that Lee is really just a devious little racist, a poisonous dwarf who opportunistically exploits Hollywood's Affirmative Action system to make movies of inferior quality is utter NONSENSE, mere Right-Wing propaganda. The very notion that Lee would resort to misusing the current climate of political correctness in America in order to produce hate-filled anti-white movies is simply FALSE and malicious.<br /><br />Some of Lee's detractors even go so far as to suggest that GOTB glorifies African-Americans, while putting down other races: obviously, another FALSEHOOD disseminated by people who are AGAINST peaceful co-existence between different races in America and elsewhere.<br /><br />My favourite scene in the movie is a lengthy dialogue early on between the rich black Republican and the others in the bus. The views presented by that man are simply WRONG - all across the board. 100% UNTRUE. He LACKS education, unlike the brilliantly INFORMED guys who quite DESERVEDLY throw him off the bus.<br /><br />TERRIFIC performances, and an INTELLIGENT script make for a viewing experience that has been RARELY rivaled by any political movies made since.<br /><br />I also want to point out the incessant LIES that the Million-Man March had only 80,000 people taking part in it!<br /><br />(And now all you have to do is take the antonyms of all the words written in capital letters...)<br /><br />So what message does Lee send here? If someone doesn't agree with your political views, you simply apply violence and throw him off the bus. I thought the movie said ""get ON the bus""...?<br /><br />Apparently, Mr.Lee is for bus-segregation after all, i.e. is no different than those KKK lunatics before him: the bus is only for those blacks who are in line with the Democratic Party's line of thinking. So much for ""freeing the slaves""...<br /><br />The end-credits: ""This movie was entirely financed by black people."" And distributed and marketed by a major Hollywood studio run by Jews and whites whom Farrakhan despises...",0,negative,another fine effort america underrated filmmaker knowledge subject racism staggering impress one level accusation lee really devious little racist poisonous dwarf opportunistically exploit hollywood affirmative action system make movie inferior quality utter nonsense mere rightwing propaganda notion lee would resort misusing current climate political correctness america order produce hatefilled antiwhite movie simply false malicioussome lee detractor even far suggest gotb glorifies africanamericans putting race obviously another falsehood disseminated people peaceful coexistence different race america elsewheremy favourite scene movie lengthy dialogue early rich black republican others bus view presented man simply wrong across board untrue lack education unlike brilliantly informed guy quite deservedly throw busterrific performance intelligent script make viewing experience rarely rivaled political movie made sincei also want point incessant lie millionman march people taking part itand take antonym word written capital lettersso message lee send someone doesnt agree political view simply apply violence throw bus thought movie said get busapparently mrlee bussegregation different kkk lunatic bus black line democratic party line thinking much freeing slavesthe endcredits movie entirely financed black people distributed marketed major hollywood studio run jew white farrakhan despises
"Forget that this is a ""B"" movie. Forget that it is in many ways outdated. Instead give writer-director Ida Lupino much deserved credit for addressing a subject which at the time (1950) was taboo in Hollywood. To my knowledge, this was the first film to address the subject of rape and the emotional and mental effects that that crime has upon its victims.<br /><br />Although much of the cast's acting is pedestrian at best, Mala Powers, who at the time was eighteen or nineteen, gives an excellent performance throughout as the traumatized young woman, Ann, who tries to run away from her ""shame."" Based on her work in this film, I'm surprised that she did not have a more successful acting career. Tod Andrews, too, has some fine moments as the minister who reaches out to help her.<br /><br />Ms Lupino, obviously working on a limited budget, was still able to create some memorable scenes such as the pursuit through the streets and alleys leading to the rape, and the police lineup following it. And, she created a bittersweet ending which left me wondering if Ann really could ever have a normal life again.",1,positive,forget movie forget many way outdated instead give writerdirector ida lupino much deserved credit addressing subject time taboo hollywood knowledge first film address subject rape emotional mental effect crime upon victimsalthough much cast acting pedestrian best mala power time eighteen nineteen give excellent performance throughout traumatized young woman ann try run away shame based work film surprised successful acting career tod andrew fine moment minister reach help herm lupino obviously working limited budget still able create memorable scene pursuit street alley leading rape police lineup following created bittersweet ending left wondering ann really could ever normal life
"Solomon and Sheba has come down in Hollywood lore not for the quality of the film, but for the fact that Tyrone Power died while making it. I was in the 5th grade and well remember the huge news for days when that tragedy happened. I didn't know who Tyrone Power was then, but I learned and learned to appreciate the body of his work.<br /><br />I often wonder if Ty had a sense about this film and what a dud it proved. He was the unnamed producer of this as well. Maybe he just didn't want to face the critics. Good thing Power actually went out with Witness for the Prosecution although you can see him in long shots if you look close. <br /><br />What we have here is a biblical stew that probably would baffle the great Solomon himself. Several incidents described in the Bible that the Bible treats separately are woven together into one plot with a few additions tossed in by Hollywood. <br /><br />The actual story about the Queen of Sheba is that she went on a trade mission to the Kingdom of Israel, chatted Solomon up a bit, came back with a lot of trade goods and that was that. The story of a romance between her and Solomon is of legend. The ancient kingdom of Sheba is about where Yemen is now and her people purportedly moved to the African continent which is how Ethiopia was founded.<br /><br />The Queen never witnessed Solomon's famous case involving the two women with separate claims for a baby, nor was she involved with the building of the First Temple. Nor was she around for the destruction of same. For that matter neither was Solomon.<br /><br />And she was not involved in the dispute over the succession when Solomon's brother Adonijah put in a counterclaim. That is the heart of this film. Adonijah upon hearing the news that King David is dying declares himself king. Of course David rallies temporarily and says that God came to him and said Solomon should succeed him. When David hears about what Adonijah did, he says that's what got God all bent out of shape, Adonijah being greedy. After that Adonijah gets to plotting.<br /><br />Things seem to come full circle in that Ty Power collapsed on the set while dueling with George Sanders as Adonijah. Sanders and Power were rivals in many films, most particularly in Lloyds of London which was Power's breakthrough role. If Sanders is not quite the jaded sophisticate he was in Samson and Delilah, he's still Sanders the biblical cad.<br /><br />When Power died Yul Brynner was brought in to play Solomon and given a wig so that existing footage of Power in long shot could be salvaged. Brynner invests the dialog with the proper dignity, but I think he probably regretted doing the pinch hitting.<br /><br />Gina Lollobrigida is the Queen of Sheba and she is alluring as a biblical temptress in the Cecil B. DeMille tradition. She seems not to have any real conviction and my guess is she was shocked at Power's sudden demise and having to do it all over again. Marisa Pavan as Abishag may give the best performance in the film.<br /><br />The real story with Adonijah is not as elaborate as this film. He disputed with Solomon for the succession and gathered around a group of some of King David's court as supporters. Solomon pardoned them once and then Adonijah asked for Abishag in marriage. Abishag in the Bible and here was an adopted daughter of King David in his old age. When Solomon hears that, he decides Adonijah is getting greedy again and has him killed. The Bible mentions someone named Berniah who was going around basically doing contract hits on Adonijah's supporters.<br /><br />What we have in the film is a spectacular climax involving a miracle that I searched for and couldn't find. It came from the fertile imagination of director King Vidor who ended a long and distinguished career on a sour note. It was a question of Vidor trying to out do Cecil B. DeMille in biblical spectacle. <br /><br />He didn't make it.",0,negative,solomon sheba come hollywood lore quality film fact tyrone power died making grade well remember huge news day tragedy happened didnt know tyrone power learned learned appreciate body worki often wonder sense film dud proved unnamed producer well maybe didnt want face critic good thing power actually went witness prosecution although see long shot look close biblical stew probably would baffle great solomon several incident described bible bible treat separately woven together one plot addition tossed hollywood actual story queen sheba went trade mission kingdom israel chatted solomon bit came back lot trade good story romance solomon legend ancient kingdom sheba yemen people purportedly moved african continent ethiopia foundedthe queen never witnessed solomon famous case involving two woman separate claim baby involved building first temple around destruction matter neither solomonand involved dispute succession solomon brother adonijah put counterclaim heart film adonijah upon hearing news king david dying declares king course david rally temporarily say god came said solomon succeed david hears adonijah say thats got god bent shape adonijah greedy adonijah get plottingthings seem come full circle power collapsed set dueling george sander adonijah sander power rival many film particularly lloyd london power breakthrough role sander quite jaded sophisticate samson delilah he still sander biblical cadwhen power died yul brynner brought play solomon given wig existing footage power long shot could salvaged brynner invests dialog proper dignity think probably regretted pinch hittinggina lollobrigida queen sheba alluring biblical temptress cecil demille tradition seems real conviction guess shocked power sudden demise marisa pavan abishag may give best performance filmthe real story adonijah elaborate film disputed solomon succession gathered around group king david court supporter solomon pardoned adonijah asked abishag marriage abishag bible adopted daughter king david old age solomon hears decides adonijah getting greedy killed bible mention someone named berniah going around basically contract hit adonijahs supporterswhat film spectacular climax involving miracle searched couldnt find came fertile imagination director king vidor ended long distinguished career sour note question vidor trying cecil demille biblical spectacle didnt make
"Cute and playful, but lame and cheap. 'Munchies' is another Gremlins clone to come out from the 80s. I'm not much of a fan of the imitations.<br /><br />First it was the excellent 'Gremlins'.<br /><br />Then came the very average 'Critters'.<br /><br />Lets not forget the lousy 'Ghoulies'.<br /><br />But the complete pits would have to go to 'Hobgoblins'.<br /><br />Is there more?? <br /><br />Now 'Munchies' for me would have to fall somewhere between 'Ghoulies' and 'Hobgoblins'. Actually I probably found it more entertaining than 'Ghoulies', but I preferred thst one's darker tone. <br /><br />From the get-go it plays up its goofy nature (which it's better for it), but due to that nature the hammy acting (Alix Elias and Charlie Phillips), can get rather overbearing that you rather just see the munchies running amok. That's where the fun occurs. Mostly light-hearted fluff though, as the story mainly centres on the munchies (who are either hungry, horny and destructive) in a whole bunch of supposed comical encounters (some moments do work) in the small desert town as a couple of people are on the chase. It's silly, but strangely engaging thanks to the zippy pacing. The creatures themselves look rather bland and poorly detailed, as they're basic dolls being chucked about. Where their personalities arrived from is that they can actually speak... and with attitude.<br /><br />Charlie Stratton and a feisty Nadine Van der Velde (who was in 'Critters') were fair leads. Harvey Korman was acceptable in two roles. Robert Picardo also pops up.<br /><br />Amusingly low-cut entertainment for the undemanding.",0,negative,cute playful lame cheap munchies another gremlin clone come much fan imitationsfirst excellent gremlinsthen came average critterslets forget lousy ghouliesbut complete pit would hobgoblinsis munchies would fall somewhere ghoulies hobgoblin actually probably found entertaining ghoulies preferred thst one darker tone getgo play goofy nature better due nature hammy acting alix elia charlie phillips get rather overbearing rather see munchies running amok thats fun occurs mostly lighthearted fluff though story mainly centre munchies either hungry horny destructive whole bunch supposed comical encounter moment work small desert town couple people chase silly strangely engaging thanks zippy pacing creature look rather bland poorly detailed theyre basic doll chucked personality arrived actually speak attitudecharlie stratton feisty nadine van der velde critter fair lead harvey korman acceptable two role robert picardo also pop upamusingly lowcut entertainment undemanding
"I had intended to commemorate the 10th anniversary of Marcello Mastroianni's passing with numerous unwatched films of his that I own on VHS; however, given my ongoing light-hearted Christmas marathon, I had to make do with just this one! As it happens, it features one of his best performances - and he was justly Oscar-nominated for it (with the film itself being likewise honored). This was also one of 14 collaborations with that other most widely-recognized star to emerge from Italy, Sophia Loren; both, incidentally, are playing against type here - she as an unglamorous housewife and he a homosexual! <br /><br />By the way, the film's title has a double meaning: the leading characters are brought together on the historic day in which Hitler came to Italy to meet Mussolini (the event itself being shown in lengthy archive footage), but it more specifically refers to the stars' 'brief encounter' in which they share moments of friendship, revelation and, briefly, passion - though each knows that a return to their normal existence is inevitable, which leads to the film's abrupt bittersweet ending. This is virtually a two-hander (with all other characters - save for the nosy concierge of the apartment block in which the story takes place in its entirety - which include Loren's gruff and fervently patriotic husband, surprisingly played by John Vernon, appear only at the beginning and closing sequences); still, the cramped setting doesn't deter director Scola (for the record, this is the 7th film of his that I've watched and own 3 more on VHS) and cinematographer Pasqualino De Santis, so that the result - though essentially low-key - is far from stagy: the camera is allowed to prowl the various sections of the large building, observing the proceedings intimately or dispassionately as the situation requires, but always keenly.<br /><br />The narrative, of course, depends entirely on the performances of the two stars for it to be convincing, and they both deliver (their on-screen chemistry is quite incomparable); it's interesting, however, that while Loren walked away with the prizes in their home turf, it's Mastroianni's moving yet unsentimental outsider (the film, somewhat dubiously, does seem to equate his sexual deviance with Anti-Fascism!) who generally impressed international audiences!",1,positive,intended commemorate anniversary marcello mastroiannis passing numerous unwatched film vhs however given ongoing lighthearted christmas marathon make one happens feature one best performance justly oscarnominated film likewise honored also one collaboration widelyrecognized star emerge italy sophia loren incidentally playing type unglamorous housewife homosexual way film title double meaning leading character brought together historic day hitler came italy meet mussolini event shown lengthy archive footage specifically refers star brief encounter share moment friendship revelation briefly passion though know return normal existence inevitable lead film abrupt bittersweet ending virtually twohander character save nosy concierge apartment block story take place entirety include loren gruff fervently patriotic husband surprisingly played john vernon appear beginning closing sequence still cramped setting doesnt deter director scola record film ive watched vhs cinematographer pasqualino santis result though essentially lowkey far stagy camera allowed prowl various section large building observing proceeding intimately dispassionately situation requires always keenlythe narrative course depends entirely performance two star convincing deliver onscreen chemistry quite incomparable interesting however loren walked away prize home turf mastroiannis moving yet unsentimental outsider film somewhat dubiously seem equate sexual deviance antifascism generally impressed international audience
"Aussie Shakespeare for 18-24 set.with blood ,blood and more blood.and good dose of nudity. this will not be for every one on may levels, to violent for some too cheap for most. done on low budget they try and do there best but it only works sporadically.and this macbeth just seem to be lacking ,its just not compelling. although there is some good acting on the part of most you don't get into there heads especially mecbeths. the best performance came from gary sweet and the strangest mick molly. if your into Shakespeare then see it,but if you like your cheese mature you will love it.it not a bad film but it not that good either. sam peckenpah would of loved it, that is if it was filmed as a western. i was expecting a lot from this, as i loved romper stomper. but this is was a vacant effort.",0,negative,aussie shakespeare setwith blood blood bloodand good dose nudity every one may level violent cheap done low budget try best work sporadicallyand macbeth seem lacking compelling although good acting part dont get head especially mecbeths best performance came gary sweet strangest mick molly shakespeare see itbut like cheese mature love itit bad film good either sam peckenpah would loved filmed western expecting lot loved romper stomper vacant effort
"Just had to write that one liner, but it really is. I love the gangster genre and this is the weakest entry I've seen in recent years . I have praises for everyone involved in most aspects except the most important one, the script . It is a weak story about a petty criminal. No amount of fine acting or black and white film styling can make up for a total lack of substance. I love Kevin Spacey and I hear he's gonna do another film about the general. My advice is don't waste your time.",0,negative,write one liner really love gangster genre weakest entry ive seen recent year praise everyone involved aspect except important one script weak story petty criminal amount fine acting black white film styling make total lack substance love kevin spacey hear he gon another film general advice dont waste time
"I rented the film (I don't think it got a theatrical release here) out expecting the worse. The previews made the film look awful. I was in fact very surprised, it was well worth watching; it was loosely scripted, almost like an ensemble piece of film. It had some very funny moments in it and although flawed is an effective satire on the show and the people on the show without being too scathing. It is flawed, mainly by the awful soundtrack of bludgeoning 'comedy' effects but on the whole it comes across as honest and generally true to form of the show in an altmanesque or Larry Sanders way.<br /><br />At the moment it is the fashion to be critical of Jerry Springer, he is also an easy target. Springer could have made Citizen Kane and it would be proclaimed 'the worst film ever made'. I recommend this film for anybody interested in the show. A flawed but innovative and interesting piece of film.",1,positive,rented film dont think got theatrical release expecting worse preview made film look awful fact surprised well worth watching loosely scripted almost like ensemble piece film funny moment although flawed effective satire show people show without scathing flawed mainly awful soundtrack bludgeoning comedy effect whole come across honest generally true form show altmanesque larry sander wayat moment fashion critical jerry springer also easy target springer could made citizen kane would proclaimed worst film ever made recommend film anybody interested show flawed innovative interesting piece film
"One of the last great musicals of the 60s. I was 7 years old the first time I saw this movie, and it's always been a favorite since then. The musical numbers are all memorable. In the 60s the people who were cast in musicals actually had musical talent (unlike a CERTAIN Academy Award nominated current musical based in a large midwestern city). All of the main roles were beautifully cast...Ron Moody shines as Fagin, as does Shani Wallis as Nancy. Oliver Reed was a menacing Bill Sikes (who thankfully has no musical numbers, lol), and Mark Lester as Oliver and Jack Wild as the Dodger were great too. Mark Lester comes across as an innocent waif, which was what Dickens intended when he wrote the book! Then, of course there are the dozens of dancers who perform in ""consider yourself,"" ""I'd Do Anything"" ""Who Will Buy"" and ""be Back Soon,"" many who were children! This is a great show for the whole family.",1,positive,one last great musical year old first time saw movie always favorite since musical number memorable people cast musical actually musical talent unlike certain academy award nominated current musical based large midwestern city main role beautifully castron moody shine fagin shani wallis nancy oliver reed menacing bill sikes thankfully musical number lol mark lester oliver jack wild dodger great mark lester come across innocent waif dickens intended wrote book course dozen dancer perform consider anything buy back soon many child great show whole family
"Main theme in this Dirty Harry is that revenge is a dish best served cold. Sandra Locke is as cold in this film as she is beautiful. Locke is an ""8"" normally, but, with a deadly pistol in her purse, ""cocked"" for the bad guys, she climbs all the way up the scale to a ""10"". Having been gang-raped, along with her younger sister, some years ago, Locke, as Jennifer Spencer, has tried to block out the attack from her life, as best she can. Her sister, tho, is almost comatose as a result of the trauma, so the memory is never far from her mind. One day, Jennifer sees one of her attackers on the street in S.F.; she buys a pistol, follows him to a bar, lets him pick her up, then when they're alone in his Cadillac, beginning to make love, she shoots him....once in the genitals, once in the brain - - this in the opening scene!! Ya gotta love this spunky lady. She's got her priorities straight. Plus, Jennifer is a professional artist, putting all her anger on canvas UNTIL NOW. After executing her first perp, Jennifer curiously watches Det. Insp. Harry Callahan process the fresh crime scene after the body is found in the Caddy. Then, she insults some creepy teenage bucks who are hassling women on the street, visits her sister in a nursing home, then goes a'hunting in San Paolo, CA ""up the coast"" where the rape event took place years ago. With more bullets in her suitcase and more resolve in her mind, our heroine relives the rape inside her head with vivid recall, as she comes closer to executing each subsequent rapist. Not uncommon to us right- wingers, when it comes to sentencing or executing a violent criminal, don't be sorrowful for his own wretched humanity, we REMEMBER the CRIME and the SUFFERING he inflicted. Such recalled events steels Jennifer to pull the trigger on each of her attackers - once in the genitals, once in the brain. Throughout the movie, scenes of Jennifer's revenge are interspersed with good, IL' Dirty Harry blowing away some gangstas in a coffee shop, remember ""Go ahead. MAKE my day.""? Later on, he threatens to step on a punk kid (who'd just insulted Callahan) in a courthouse elevator like he'd step on dog- s**t....leaving a young female govt employee staring after Clint as if to say ""I want to have your baby."" My favorite scene is only about 30 minutes into the action, when Harry threatens and frightens a murderous Mafia boss named Threlkis into a fatal coronary during his granddaughter's wedding reception at the Mark Hopkins hotel. Michael Grazzo (Pantangeli in Godfather II) does a wonderful job as the sinful Mafia Don, even if he's only in one scene, dying in a most-convincing manner. However, Harry's troubles aren't over with yet! The elevator punk's gang AND Threlkis' henchmen each attempt to assassinate Harry in two close-ordered scenes, and most of them bad guys end up dying horribly. Yup, some of the gun-play comes off as uninspired screen violence....looking like Clint the Director may have been tired that day of shooting this movie. But, there's only so many ways you can dispatch a man with bullets. The punk kids die much more creatively, though, as they both burn to death and drown in S.F. Bay. Warms my heart. With so much violent intent directed at Insp. Callahan, his bosses send him to San Paolo to try to get some background on the ""22 caliber vasectomy killing"" as Jennifer Spencer's crime is now known, but not before Harry delivers one of his famous sermons-to-the- chowder-headed-liberals. Love that Harry. While our hero' up annoying the local cops and citizens in San Paolo, two more murders happen, same M.O., on a sleazy, lazy fisherman and on an equally-creepy hardware entrepreneur. Then Harry meets Jennifer! They find they both agree on subjects such as Law and Order, Making the Guilty Pay, etc. Could a hot, love scene be in the offing soon? We're led to believe just that. Characters abound in this Real-Man meets Real-Woman crime drama, and we get to meet a brassy bull-dyke named Raye Parkins who's both irritating and entertaining. Raye set up Jennifer's rape for her ""boyfriend"" years before, and she'll get hers eventually. The San Paolo Police Chief, played by reliable Eastwood co-star Pat Hingle (the Hanging Judge in 'Hang Em High'), is strangely at odds with Callahan's detective work related to the 22-cal vasectomies, until we find out that his own adolescent son was one of the gang of rapists. Much like Jennifer's sister, Chief Janning's son is now a comatose adult, but driven mad by guilt. It can't end here, though. The dyke's rapist boyfriend, Mick, now a kinky-sex jerk of a criminal, drives in from Vegas becuz Raye's dropped a dime on Jennifer, summoning him up to San Paolo to prevent more executions. Mick sleeps at Raye's house, but his timing is all wrong, and he's arrested before he can spend more time with Raye, mostly due to the fact that she's since been sent to the Island of the Eternal Lesboes by a shot from Jennifer's revolver. Psycho Mick makes bail at long last, with Jennifer gunning for him. A desperate chase ensues, as Harry tries to keep these two from killing each other. It all turns out well in the end, with the good gal and the good guy walking off into the sunset together to a beautiful Roberta Flack blues song.",1,positive,main theme dirty harry revenge dish best served cold sandra locke cold film beautiful locke normally deadly pistol purse cocked bad guy climb way scale gangraped along younger sister year ago locke jennifer spencer tried block attack life best sister tho almost comatose result trauma memory never far mind one day jennifer see one attacker street buy pistol follows bar let pick theyre alone cadillac beginning make love shoot himonce genitals brain opening scene got love spunky lady shes got priority straight plus jennifer professional artist putting anger canvas executing first perp jennifer curiously watch det insp harry callahan process fresh crime scene body found caddy insult creepy teenage buck hassling woman street visit sister nursing home go ahunting san paolo coast rape event took place year ago bullet suitcase resolve mind heroine relives rape inside head vivid recall come closer executing subsequent rapist uncommon right winger come sentencing executing violent criminal dont sorrowful wretched humanity remember crime suffering inflicted recalled event steel jennifer pull trigger attacker genitals brain throughout movie scene jennifers revenge interspersed good dirty harry blowing away gangsta coffee shop remember ahead make day later threatens step punk kid whod insulted callahan courthouse elevator like hed step dog stleaving young female govt employee staring clint say want baby favorite scene minute action harry threatens frightens murderous mafia bos named threlkis fatal coronary granddaughter wedding reception mark hopkins hotel michael grazzo pantangeli godfather wonderful job sinful mafia even he one scene dying mostconvincing manner however harrys trouble arent yet elevator punk gang threlkis henchman attempt assassinate harry two closeordered scene bad guy end dying horribly yup gunplay come uninspired screen violencelooking like clint director may tired day shooting movie there many way dispatch man bullet punk kid die much creatively though burn death drown bay warms heart much violent intent directed insp callahan boss send san paolo try get background caliber vasectomy killing jennifer spencer crime known harry delivers one famous sermonstothe chowderheadedliberals love harry hero annoying local cop citizen san paolo two murder happen sleazy lazy fisherman equallycreepy hardware entrepreneur harry meet jennifer find agree subject law order making guilty pay etc could hot love scene offing soon led believe character abound realman meet realwoman crime drama get meet brassy bulldyke named raye parkins who irritating entertaining raye set jennifers rape boyfriend year shell get eventually san paolo police chief played reliable eastwood costar pat hingle hanging judge hang high strangely odds callahans detective work related cal vasectomy find adolescent son one gang rapist much like jennifers sister chief jannings son comatose adult driven mad guilt cant end though dyke rapist boyfriend mick kinkysex jerk criminal drive vega becuz rayes dropped dime jennifer summoning san paolo prevent execution mick sleep rayes house timing wrong he arrested spend time raye mostly due fact shes since sent island eternal lesboes shot jennifers revolver psycho mick make bail long last jennifer gunning desperate chase ensues harry try keep two killing turn well end good gal good guy walking sunset together beautiful roberta flack blue song
"Deepa Mehta's ""Fire"" is groundbreaking, bold, and artistic. A masterful social commentary on the plight of the women from conservative, upper middle class Indian households, this is a film no one should miss. Shabana Azmi and Nandita Das give stellar performances by underplaying their characters as much as possible. A.R. Rahman's music is the work of the genius and almost plays the role of another character in the film. Mehta uses Rahman's score and together, they create such amazing sound montages that effectively portray the views of the world around Radha and Sita whenever they look to each other for support. This film is not about lesbianism as many have branded it. Lesbianism is just a part of the film. It is unfortunate that most people tend to write the film off calling it taboo instead of giving it a chance and looking at its real meaning.",1,positive,deepa mehtas fire groundbreaking bold artistic masterful social commentary plight woman conservative upper middle class indian household film one miss shabana azmi nandita da give stellar performance underplaying character much possible rahmans music work genius almost play role another character film mehta us rahmans score together create amazing sound montage effectively portray view world around radha sita whenever look support film lesbianism many branded lesbianism part film unfortunate people tend write film calling taboo instead giving chance looking real meaning
